id,title,sector,sector_label,skill_tag
2011,[스탁키퍼] 풀스텍 개발자 (Full Stack Developer) 모집,WEB/Full-stack,2,"JAVA,MYSQL,BACK-END,풀스택개발,SPRING-FRAMEWORK,SPRINGBOOT,RDBMS,CACHE,DATA STRUCTURE,JAVASCRIPT,GIT,GITHUB,REACT,REDIS,AWS ELASTIC CACHE(REDIS),JPA,GATSBY,RXJS,HIBERNATE,GRADLE"
2012,[스탁키퍼] iOS 개발자 (iOS Developer) 모집,IOS,4,"SPRING-FRAMEWORK,SPRINGBOOT,RDBMS,CACHE,DATA STRUCTURE,GIT,GITHUB,REACT,SWIFT,RXSWIFT,MVVM,AUTOLAYOUT,FLEXLAYOUT,SNAPKIT,XCTEST,COCOAPODS,FASTLANE,QUICKSIGHT,JENKINS,NIMBLE"
2013,[스탁키퍼] 백엔드 서버 개발자 (Back-End Developer) 모집,Back-end,0,"JAVA,MYSQL,BACK-END,풀스택개발,SPRING-FRAMEWORK,SPRINGBOOT,RDBMS,CACHE,DATA STRUCTURE,JAVASCRIPT,GIT,GITHUB,REACT,KOTLIN,REACT.JS,NEXT.JS"
2014,[스탁키퍼] 안드로이드 개발자 (Android Developer) 모집,Android,3,"JAVA,SPRING-FRAMEWORK,SPRINGBOOT,RDBMS,CACHE,DATA STRUCTURE,JAVASCRIPT,GIT,GITHUB,REACT,ANDROID,JENKINS,FIREBASE,KOTLIN,RX-JAVA"
2015,[산업용 드론의 강자 VORASKY] 정보처리분야 산업기능요원(병역특례) 모집,Anonymous,22,"드론,소프트웨어,신뢰성 시험"
2016,[산업용 Drone pioneer VORASKY]  SW부문 경력직 모집,Anonymous,22,"ANDROID,LINUX,SBC,C#,ROS,영상인식"
2017,"4차산업시대, 스마트팩토리(MES,AI,VR,AR) 연구원 / 개발자 모집",Embedded/Robotics,12,"NODE.JS,JAVASCRIPT,HTML5,GIT,FRONT-END,BACK-END,GITHUB,풀스택개발,CSS,VUE.JS,WEBSOCKET,AZURE,ERD,RDBMS에 대한 이해"
2018,Unity로 산업용 디지털트윈 협업툴/유틸리티 개발(전문연/졸업예정자 병특가능),Unity/AR/VR/3D,20,"NODE.JS,JAVASCRIPT,HTML5,GIT,FRONT-END,BACK-END,GITHUB,풀스택개발,CSS,VUE.JS,WEBSOCKET,AZURE,ERD,RDBMS에 대한 이해"
2019,풀스택 개발자(Node.js),WEB/Full-stack,2,"풀스택개발,JAVASCRIPT,NODE JS,AWS,AWS LAMBDA,GRAPHQL"
2020,React 기반 프론트앤드 개발자 모집,Front-end,1,REACT
2021,"워커맨 자바, 안드로이드 개발자 모집",Android,3,"ANDROID,JAVA,MYSQL,IOS,JSP,JAVASCRIPT"
2022,React 및 React Native 개발자,Front-end,1,"REACT,GRAPHQL,REACT/REACT NATIVE,GRAPHQL/APOLLO,FRONT-END,JAVASCRIPT,영어"
2023,R&D - front end developer,Front-end,1,"VUE,FRONT-END FRAMEWORK,WEB FRONT-END,웹 프론트엔드 개발(HTML5/CSS3/JAVASCRIPT/VUE.JS),FRONT-END,REACT,VUE.JS"
2024,android 클라이언트 엔지니어,Android,3,"GIT,ANDROID,KOTLIN"
2025,iOS 클라이언트 엔지니어,IOS,4,"GIT,IOS,SWIFT"
2026,백엔드 개발자 모집 (경력),Back-end,0,"PYTHON,DJANGO,POSTGRESQL,AMAZON AWS,BACK-END,ALIYUN CLOUD,REDIS,서버관리"
2027,Front End 개발자,Front-end,1,"JAVASCRIPT,CSS3,HTML5,GIT,FRONT-END,VUE.JS,AMAZON AWS,영어"
2028,인프라 담당 Engineer (경력자 우대),DevOps,10,"서버관리,AMAZON AWS,DEVOPS,소프트웨어아키텍처,PYTHON,RDS,영어"
2029,웹 프론트엔드 (Vue.js),Front-end,1,
2030,앱 개발/운영,Mobile,5,
2031,서버/풀스택 개발자,WEB/Full-stack,2,
2032,데이터 엔지니어,Data-engineer,7,
2033,백엔드 개발자,Back-end,0,
2034,[펜타시큐리티] 사내 정보시스템/고객지원센터 웹 프론트/백 엔드 개발 담당자 모집,DevOps,10,"프론트 엔드 개발,FRONT-END,통계 분석,소프트웨어개발,VUE, REACT, ANGULAR 등의 프레임웍 사용경험,백엔드 개발,웹개발,BACK-END,REST,DOCKER,SPRING-FRAMEWORK,LARAVEL FRAMWORK"
2035,"[펜타시큐리티] 보안S/W 개발 및 기획자 모집 (웹, 인증, 블록체인)",Block-chain,17,"SSO,LINUX,AWS,JAVA,PYTHON,SPRING-BOOT,SPRING,C/C++,인증,LINUX SHELL SCRIPT,퍼블릭 클라우드(AWS, AZURE, GCP) ,SAML,KERBEROS,FIDO,RADIUS,IOT"
2036,AI 신약스타트업_Machine Learning Engineer / AI Research Scientist 채용,Machine-learning,9,"ML/DEEPLEARNING,DL/ML,MACHINE LEARNING ,머신러닝,AI(인공지능),BIO TECHNOLOGY"
2037,[골라라_개발자] Service Developer Genius를 모십니다!,Anonymous,22,"AWS,AWS-EC2,AWS CLOUD FRONT,AMAZON ROUTE 53,NUXT.JS,NODE.JS EXPRESS.JS,풀스택개발,프론트엔드 개발,백엔드개발자,FRONT-END,BACK-END,FULL STACK,AMAZON AWS,REACT-NATIVE,CTO,JAVA,GCP,PYTHON,ML,VUE,ECOMMERCE,GLOBAL BUSINESS DEVELOPMENT,GITHUB"
2038,개발자,Anonymous,22,"ANDROID,JAVA,C#,IOS,ECLIPSE,PHP,UNITY 3D"
2039,[맘시터] 웹 프론트엔드 엔지니어 (React),Front-end,1,"REACT,FRONT-END,리엑트,프론트엔드 개발,프론트엔드개발자"
2040,[맘시터] 백엔드 엔지니어,Back-end,0,"NODE.JS,TYPESCRIPT,BACK-END,백엔드,백엔드개발자,백엔드 개발,API,서버,서버개발자"
2041,[테크사업부] 프론트엔드 개발자-플랫폼 개발 분야,Front-end,1,"JAVASCRIPT,FRONT-END,DATA VISUALIZING,REACT"
2042,[테크사업부] 데이터 엔지니어 인턴,Data-engineer,7,"PYTHON,WEB CRAWLING,AMAZON AWS"
2043,[테크사업부] 백엔드 개발자,Back-end,0,"서버API,서버개발자,백엔드개발자,백엔드,BACKEND DEVELOPER,BACK-END,AMAZON AWS,PYTHON,DJANGO,SPRINGBOOT,MYSQL"
2044,[테크사업부] 프론트엔드 개발자-태그 설치 및 개발 분야,Front-end,1,"JAVASCRIPT,FRONT-END,DATA VISUALIZING,REACT"
2045,[크로켓] 백엔드 서버 개발자 모십니다.,Back-end,0,"JAVASCRIPT,NODE.JS,GIT,BACK-END,MONGODB,GITHUB,EC2,S3"
2046,[크로켓] 웹프론트엔드 개발자를 모십니다.,Front-end,1,"JAVASCRIPT,GIT,NODE.JS,GITHUB,FRONT-END,CSS,HTML5,WEB"
2047,프론트엔드 개발자,Front-end,1,
2048,[Dev] iOS 개발자,IOS,4,
2049,[Dev] iOS 개발자 (신입),IOS,4,
2050,프론트엔드 개발자,Front-end,1,
2051,백엔드 개발자,Back-end,0,
2052,웹퍼블리셔,Web-publisher,14,
2053,플랫폼 엔지니어(안티치트),DevOps,10,
2054,[카카오워크] 서버개발자,Back-end,0,
2055,오픈 API 설계 및 개발자 (5년 이상),Back-end,0,
2056,Full Stack Software Engineer,WEB/Full-stack,2,"RUBY ON RAILS,JAVASCRIPT,VUE.JS,FRONT-END,FULL STACK,POSTGRESQL,영어"
2057,가상자산(암호화폐) 지갑 백엔드 설계 및 개발,Back-end,0,"SPRING,PYTHON,MYSQL"
2058,iOS개발자 모집,IOS,4,"JAVA,ANDROID,IOS 앱개발,KOTLIN,코틀린,JAVA/KOTLIN 혹은 SWIFT,어플리케이션 개발,모바일앱개발,IOS,아이폰개발자,아이폰,IPHONE"
2059,Android 개발자 모집,Android,3,"ANDROID,JAVA,KOTLIN,JAVA/KOTLIN 혹은 SWIFT,안드로이드,어플리케이션 개발,안드로이드 앱개발,안드로이드개발,안드로이드 개발,모바일앱개발,ANDROID앱개발,코틀린,안드로이드개발자"
2060,프론트엔드 엔지니어,Front-end,1,"REACT,REACT-NATIVE,REDUX,RXJS,TYPESCRIPT,REACTIVE-PROGRAMMING,FUNCTIONAL-PROGRAMMING,WEBPACK,GIT,HTML5,CSS,JAVASCRIPT,HTML,JQUERY,NODE.JS,CSS3,GITHUB,AMAZON AWS,FRONT-END,AJAX,WEBSOCKET,POSTCSS,SASS,SCSS,STYLED-COMPONENTS,ES6,POSTGRESQL,GRAPHQL,GRAPHQL/APOLLO"
2061,오픈소스기반 DevOps 구축 & 개발,DevOps,10,"OPENSOURCE,KUBERNETES,DEVOPS,MICROSERVICES ARCHITECTURE,AMAZON AWS,DOCKER,PYTHON,CI/CD,영어"
2062,Apache Kafka / Confluent 기반 설계 & 개발,Data-engineer,7,"JAVA,PYTHON,APACHE-KAFKA,APACHE-CONFLUENT,RDBMS,NOSQL,MESSAGE-QUEUE,BIG DATA"
2063,오픈소스기반 MSA or AA 설계/개발,DevOps,10,"KUBERNETES,DOCKER,KAFKA,AMAZON AWS,DEVOPS,TERRAFORM,PYTHON,CI/CD,GOOGLE CLOUD PLATFORM (GCP),MICROSOFT AZURE,OPENSHIFT,MICROSERVICES ARCHITECTURE,영어"
2064,Java Backend/ Frontend 설계 & 개발,JAVA-dev,21,"JAVA,OPENSOURCE,KUBERNETES,DOCKER/KUBERNETES,CONTAINER,DEVOPS,MICROSERVICES,MICROSERVICES ARCHITECTURE,MSA"
2065,오픈소스 기반 시스템 관리자 (5년 이상),DevOps,10,
2066,Back-end Software Engineer (Java / 5년 이상),JAVA-dev,21,"SPRING-FRAMEWORK,AMAZON AWS,LINUX,GITHUB,JIRA,NOSQL,JAVA,JAVASCRIPT"
2067,Front-end Software Engineer (React / 3년 이상),Front-end,1,"REACT,JAVASCRIPT,JIRA,FRONT-END,CSS,VUE,HTML"
2068,[마이페어] 웹 백엔드 개발자 채용(신입/경력),Back-end,0,"JAVA,KOTLIN,SPRING-BOOT,JPA,QUERYDSL,GRADLE,JUNIT4,ECMA2015,SERVERLESS FRAMEWORK,AWS LAMBDA,AMAZON AWS,DOCKER,SHELL-SCRIPT,MYSQL,NOSQL"
2069,Back end 개발자,Back-end,0,"JAVASCRIPT,NODE.JS,WEB-APPLICATIONS,BACK-END,백엔드,데브옵스,DEVOPS,REST/GRAPHQL,영어,한국어"
2070,Front end 개발자,Front-end,1,"JAVASCRIPT,NODE.JS,WEB-APPLICATIONS,CLIENT-APPLICATIONS,REACT,MSA,FRONT-END,BACK-END,INFRASTRUCTURE,CLIENT,FULLSTACK,풀스택개발,프론트엔드,백엔드,인프라,데브옵스,DEVOPS,클라이언트 개발,영어,한국어"
2071,인공지능(AI)·빅데이터 엔지니어,Machine-learning,9,"MACHINE LEARNING (머신러닝),AI(인공지능),데이터분석,PYTORCH,LIGHTGBM,XGBOOST,TENSORFLOW,PYTHON,MATLAB,R,IMU SENSOR,빅데이터 분석"
2072,서버 개발자,Back-end,0,"MYSQL,ANGULAR,JAVASCRIPT,SPRING-FRAMEWORK"
2073,"웹 개발자, 백엔트(Web) 개발자",Back-end,0,"JAVA,MYSQL,BACK-END,JAVASCRIPT,FRONT-END,CLOUD,서버관리"
2074,웹 풀스택 개발자,WEB/Full-stack,2,"JAVASCRIPT,FRONT-END,BACK-END,풀스택개발,AMAZON AWS,NODE.JS,HTML5,JAVA,PYTHON"
2075,[백패커/아이디어스] 웹퍼블리셔 (계약 1년),Web-publisher,14,"HTML/CSS,HTML5,HTML5, CSS3, JQUERY, JAVASCRIPT,CROSS BROWSING,NPM,GIT,PHP,REACT,JAVASCRIPT,TYPESCRIPT,VUE.JS,CSS"
2076,[백패커/아이디어스] iOS 개발자,IOS,4,"IOS,SWIFT,OBJECTIVE-C,IPHONE,모바일앱개발,IOS 앱개발,아이폰개발자,MVVM,MVP"
2077,[백패커/아이디어스] 백엔드 개발자,Back-end,0,"JAVA,BACK-END,REST API,AWS,MSA,SPRING-FRAMEWORK,RDB,NOSQL,SPRING,AMAZON AWS,ELASTICSEARCH,ORM,JPA,HIBERNATE,KUBERNETES"
2078,[백패커/아이디어스] Data Product 개발자 (Data Platform),Data-engineer,7,"데이터,AWS,AMAZON AWS,데이터 레이크,PYTHON,빅데이터,빅데이터 분석/인프라/가시화,GIT,GITFLOW,TABLEAU,SUPERSET,POWERBI,REDASH,QUICKSIGHT,데이터 파이프라인,SQL,GITHUB,DOCKER/KUBERNETES,POWER BI"
2079,[백패커/아이디어스] 프론트엔드 개발자,Front-end,1,"GIT,FRONT-END,CSS3,HTML5,JQUERY,CSS,GITHUB,AMAZON AWS,REACT,HTML5, CSS3, JQUERY, JAVASCRIPT,JAVASCRIPT"
2080,[백패커/아이디어스] QA 엔지니어,QA/QC,23,"QA 테스터,QA,소프트웨어테스트,제품 테스트,사용성테스트,테스터,TESTING,TEST-CASES,QUALITY-ASSURANCE,QA/QC,품질관리"
2081,[백패커/아이디어스] DevOps 엔지니어 (신입/경력),DevOps,10,"DEVOPS ENGINEER,MONITORING,DEVOPS,AWS DATA PIPELINE,CI/CD,AWS,CLOUDFORMATION,CONTAINER,SERVERLESS,TERRAFORM,PYTHON,PHP,GOLANG,MSA,IAC,DOCKER,KUBERNETES,AMAZON AWS,GITHUB"
2082,[백패커/아이디어스] 안드로이드 개발자,Android,3,"ANDROID,KOTLIN,JAVA,RXJAVA,MVC,MVVM,MVC/MVVM,DOCKER/KUBERNETES,AAC VIEWMODEL,DAGGER,JETPACK"
2083,백엔드 개발자 (Python/Django),Back-end,0,"PYTHON,DJANGO,MYSQL,BACK-END"
2084,[TIE] SLAM Engineer 채용,Embedded/Robotics,12,SLAM
2085,세이프 스쿨버스 서버 및 클라이언트(flutter) 개발자 채용,Back-end,0,"ANDROID,IOS,DB,백엔드 개발,백엔드 기술 JAVA, SPRING, NODE.JS, MYSQL,웹 백엔드 개발(JAVA/SPRING/ORACLE/MYSQL),개발 ,서버개발자,서버API,설계,UI/UX 설계,서비스설계,모바일서비스설계,인프라,오픈 API 설계/개발 경험,알고리즘,알고리즘 개발,TDD,소프트웨어테스트,O2O SERVICE,모바일O2O,웹개발,모바일앱개발,IOS 앱개발,ANDROID앱개발,안드로이드 앱개발,앱개발자,SPA (SINGLE PAGE APPLICATION),UX/UI,NATIVE APP 개발,JAVA/KOTLIN 혹은 SWIFT,JAVASCRIPT,FLUTTER,FLUTTER & DART,SWIFT 개발 경험자,IPHONE,SWIFT,안드로이드,안드로이드개발,어플리케이션 개발,안드로이드 개발,안드로이드개발자,코틀린,KOTLIN,아이폰개발자,아이폰"
2086,인공지능 웹 개발 프로젝트 기술 PM,Project-manager,13,"풀스택개발,FRONT-END,BACK-END,AI(인공지능),MACHINE LEARNING ,의료영상처리,PM(PROJECT MANAGER),솔루션"
2087,UI/UX 기획자,Web-publisher,14,"UI/UX기획,웹/앱기획,웹서비스기획,영어"
2088,앱 프론트엔드 개발자 모집합니다 (React Native),Mobile,5,"AMAZON EC2,JAVASCRIPT,GOOGLE ANALYTICS,SLACK,AMAZON S3,BOOTSTRAP,NODE JS,MYSQL,PYTHON,JQUERY,PHP,GITHUB"
2089,백엔드 개발자 모집합니다,Back-end,0,"SPRING-BOOT,JAVA FRAMEWORK,SPRING,백엔드 기술 JAVA, SPRING, NODE.JS, MYSQL,NODE.JS"
2090,"백엔드/프론트엔드 엔지니어 (Back-end, Front-end)",WEB/Full-stack,2,"BACK-END,AMAZON AWS,JAVA,MYSQL,서버관리,NOSQL,백엔드,백엔드 개발,프론트엔드 개발,프론트엔드,FRONT-END,HTML5,AJAX,JAVASCRIPT,CSS,SPA,GIT,REACT.JS"
2091,프론트엔드 엔지니어(2년차 이상),Front-end,1,"REACT,COMMUNICATION,FRONT-END"
2092,마케팅플랫폼(RIMS) 개발자 (5년 이상),DevOps,10,
2093,퀀트(금융공학) 개발자,Anonymous,22,
2094,퀀트(금융공학) 연구 개발자,Anonymous,22,
2095,소프트웨어 엔지니어 (시니어),Anonymous,22,
2096,Web SW Developer - 데이터 플랫폼 개발자,Data-engineer,7,
2097,프론트엔드 엔지니어,Front-end,1,
2098,백엔드 엔지니어(2년차 이상),Back-end,0,"NODE JS,SERVER,AWS,백엔드,BACKEND"
2099,Mobile App 개발자,Mobile,5,"ANDROID,IOS,REACT-NATIVE,JAVASCRIPT,MYSQL,NODE.JS,REACT,AMAZON AWS,FRONT-END,BACK-END,풀스택개발,GIT,GITHUB"
2100,Backend 개발자,Back-end,0,"NODE.JS,JAVASCRIPT,MYSQL,AMAZON AWS,BACK-END,GIT,SEQUELIZE.JS,영어"
2101,시스템 엔지니어 (System Engineer),DevOps,10,"서버관리,AMAZON AWS,MYSQL,JQUERY,GIT,GITHUB,DOCKER,BACK-END,JENKINS,CI/CD AUTOMATION,네트워크보안,영어"
2102,DBA (Database administrator),Data-engineer,7,"MYSQL,AMAZON AWS,서버관리,NODE.JS,GIT,GITHUB,BACK-END"
2103,Web Frontend 개발자,Front-end,1,"NODE.JS,JAVASCRIPT,MYSQL,AMAZON AWS,BACK-END,GIT,GITHUB,REACT,HTML5,FRONT-END,소프트웨어아키텍처"
2104,IT스타트업 타우니에서 백엔드 엔지니어(Python)를 모십니다.,Back-end,0,"PYTHON,FLASK,DJANGO,BACK-END"
2105,Software Engineer,Anonymous,22,"ANDROID,IOS,REACT,REACTNATIVE,GITHUB"
2106,웹 프론트엔드 개발자 (React) (신입/경력),Front-end,1,"FRONT-END,REACT,JAVASCRIPT"
2107,안드로이드 /iOS 및 백엔드 개발자,Mobile,5,"ANDROID,IOS,JAVA,PYTHON,ANGULARJS,NODE.JS,JSP,BACK-END,풀스택개발,FRONT-END,서버관리,MONGODB,PHP,JAVASCRIPT,JQUERY,APACHE,AMAZON AWS"
2108,백엔드 엔지니어,Back-end,0,
2109,안드로이드 애플리케이션 엔지니어,Android,3,
2110,iOS 애플리케이션 엔지니어,IOS,4,
2111,[신사업] Angular Front-End 엔지니어,Front-end,1,
2112,Ruby on Rails 경력 개발자 채용,Back-end,0,FRONT-END
2113,iOS 클라이언트 개발자 채용 / 실.경력에 맞는 평균연봉대우+인센티브,IOS,4,"IOS 앱개발,모바일앱개발,NATIVE APP 개발,SOFTWARE-ENGINEERING,SWIFT,IPHONE,SWIFT 개발 경험자,RXSWIFT,SWIFT3.0,IOS"
2114,Back-end 개발자 / 실.경력에 맞는 평균연봉대우+인센티브,Back-end,0,"PYTHON,MYSQL,NODE.JS,AMAZON AWS,BACK-END,서버관리,NEO4J,LINUX,JAVASCRIPT"
2115,Android 개발자 / 실.경력에 맞는 평균연봉대우+인센티브,Android,3,ANDROID
2116,프론트엔드 개발자 모십니다.,Front-end,1,"JQUERY,JAVASCRIPT,CSS,HTML5,GIT,FRONT-END,VUE.JS,TYPESCRIPT,BOOTSTRAP,SENTRY,LOGROCKET"
2117,안드로이드 개발자 (Android App Engineer),Android,3,"ANDROID,BITRISE,GITHUB,RXANDROID,GOOGLE MAPS,BLUETOOTH,MEMORY-LEAKS,THREAD,FLUTTER,KOTLIN,안드로이드,코틀린,RXJAVA,RXKOTLIN"
2118,백엔드 엔지니어,Back-end,0,"REST API,MSA,PYTHON,NODEJS,KUBERNETES,DEVOPS,AWS,GRAFANA,LOGDNA,NEW RELIC,SENTRY,E2E-TESTING,커뮤니케이션과 협업,DJANGO,GIT,NODE.JS,GITHUB,DOCKER,MONGODB,BACK-END,AMAZON AWS,서버관리,NGINX,POSTGRESQL"
2119,안드로이드 개발자,Android,3,"ANDROID,JAVA,KOTLIN"
2120,프론트엔드 엔지니어,Front-end,1,"웹퍼블리싱(HTML,CSS,JAVASCRIPT(JQUERY)),CSS,REACT,웹 프론트엔드 개발(HTML5/CSS3/JAVASCRIPT/VUE.JS),HTML"
2121,백앤드 서버 개발자,Back-end,0,"JAVA,BACK-END,MYSQL,SPRING"
2122,신뢰와 협력을 위한 플랫폼을 함께 만들어갈 개발자를 모십니다.,Anonymous,22,"RUBY,RUBY ON RAILS,RAILS,MYSQL,AMAZON AWS,ANDROID,IOS"
2123,[TENDOM] Android / iOS / React Native 앱 개발자 모집,Mobile,5,"ANDROID,IOS,REACT,REACTNATIVE,REACT/REACT NATIVE,JAVA,KOTLIN,OBJECT-C/SWIFT,OBJECTIVE-C,SWIFT"
2124,Web Front-end 개발자,Front-end,1,"GIT,JAVASCRIPT,REACT,HTML5,CSS3,VANILLA.JS,TYPESCRIPT,STYLED-COMPONENTS,UX/UI DESIGN ,WEB FRONT-END,APOLLO-CLIENT,NODE.JS,UI/UX디자인,INTERACTION디자인"
2125,"로봇, AI 교육 콘텐츠 개발 및 강의 진행",Embedded/Robotics,12,"교육 콘텐츠 제작,교육 콘텐츠 기획,교육콘텐츠개발,교육기획,IT교육,커리큘럼기획,코딩교육,에듀테크,교재 제작,교육운영,학습관리,온라인교육기획,교육 콘텐츠,교육,SW교육,커리큘럼 제작,강의,수강생관리,EDUCATION CONTENT CREATOR"
2126,[서버팀] Java 서버(백엔드) 개발자 모집,JAVA-dev,21,"JAVA,MYSQL,PHP,ANDROID,IOS,BACK-END,ORACLE,RDBMS,백엔드 기술 JAVA, SPRING, NODE.JS, MYSQL"
2127,[WEB팀] 웹 프론트엔드 개발자 모집,Front-end,1,"JAVASCRIPT,HTML5,CSS,GIT,REACT,VUE,TYPESCRIPT"
2128,[서버팀] 데이터 엔지니어 (백엔드 개발) 모집,Data-engineer,7,"JAVA,MYSQL,PHP,ANDROID,IOS,BACK-END,ORACLE,RDBMS,백엔드 기술 JAVA, SPRING, NODE.JS, MYSQL"
2129,"[플레이오 - 게이머의 멤버십] [웹 개발] ReactJS , Python 쥬니어 개발자",WEB/Full-stack,2,"PYTHON,NODE.JS,REACTJS,AMAZON AWS,MONGODB,MYSQL"
2130,DevOps Engineer (산업기능요원/전문연구요원 복무 가능),DevOps,10,"AWS,PYTHON,CIRCLECI,SENTRY,GDAL,REDIS,AMAZON CLOUDWATCH,NGINX,POSTGRESQL,영어"
2131,웹 GIS 엔지니어 (산업기능요원/전문연구요원 복무 가능),Data-engineer,7,"GIS,OPENLAYERS,WEBGL,CESIUM,GDAL,POSTGRESQL,POSTGIS,영어"
2132,Research Engineer - Computer Vision (산업기능요원/전문연구요원 복무 가능),Computer-vision,16,"COMPUTER-VISION,DEEP-LEARNING,IMAGE-PROCESSING,컴퓨터비전,영어"
2133,프론트엔드 엔지니어 (산업기능요원/전문연구요원 복무 가능),Front-end,1,"REACT.JS,REDUX,TYPESCRIPT,RXJS,CSS,HTML5,JAVASCRIPT,영어"
2134,서비스 기획자 (산업기능요원/전문연구요원 복무 가능),CTO,19,"PRODUCT PLANNING,AGILE PRODUCT MANAGEMENT,서비스 기획,영어"
2135,글로벌 특허검색 - 검색엔진 설계/운영 개발자,DevOps,10,"SEARCH,ELASTICSEARCH,SOLR,LUCENE,HDFS,HADOOP,KIBANA,ELK,APACHE SPARK,REDIS,MONGODB"
2136,글로벌 특허검색엔진의 백엔드 개발자님을 모십니다.,Back-end,0,"JAVA,MYSQL,APACHE,NGINX,PYTHON,BACK-END,서버관리,AMAZON AWS,REDIS"
2137,데이터 엔지니어를 모십니다. (글로벌 특허검색/분석 서비스),Data-engineer,7,"DB,RDBMS,DATABASE-REPLICATION,NOSQL,대용량 처리,데이터베이스 설계,빅데이터,데이터베이스 관리,DBA,HADOOP,DATA-ANALYSIS"
2138,비전을 함께할 플루터 개발자를 모집합니다.,Mobile,5,"ANDROID,안드로이드,안드로이드 앱개발,CLEAN ARCHITECTURE,ANDROID앱개발,모바일앱개발,어플리케이션 개발,FLUTTER,DART,IOS 앱개발,IOS,하이브리드앱개발자"
2139,비전을 함께할 IoT 개발자를 추가 모집합니다.,Embedded/Robotics,12,"IOT,IOT DEVICE,AWS IOT,NODE.JS,사물인터넷,GO,펌웨어개발,RASPBERRY PI,C/C++,하드웨어,MCU,회로설계,PCB,임베디드,FREERTOS,ARDUINO,EMBEDDED-C,FIRMWARE,영어"
2140,Docswave 백엔드 개발자 (Backend Developer),Back-end,0,"JAVA,BACK-END,AMAZON AWS,MYSQL,GIT,SPRINGBOOT,SPRINGSECURITY ,OPEN API"
2141,Docswave 프론트엔드 개발자 (Frontend Developer),Front-end,1,"NODE.JS,FRONT-END,HTML5,JAVASCRIPT,CSS3,REACT,HTML,CSS,GIT,VUE.JS"
2142,안드로이드 개발자,Android,3,
2143,테크니컬 라이터 / UX 라이터,Web-publisher,14,
2144,Window 개발자,Anonymous,22,
2145,iOS 개발자,IOS,4,
2146,안드로이드 개발자,Android,3,
2147,웹 프론트엔드 개발자,Front-end,1,
2148,백엔드(서버) 개발자,Back-end,0,
2149,Software Team Lead,CTO,19,
2150,CI/CD(빌드 자동화) 엔지니어,DevOps,10,
2151,백엔드 개발자,Back-end,0,"ANDROID,IOS,BACK-END,MYSQL,PYTHON,AMAZON AWS"
2152,ERP 운영 개발 업무(웹 개발 쥬니어~시니어),DevOps,10,"PHP,MYSQL,JQUERY"
2153,웹 개발자를 모십니다.,WEB/Full-stack,2,"잘모릅니다,ANDROID,JAVA,PHP,JAVASCRIPT,PYTHON,BACK-END,AMAZON AWS"
2154,Data Scientist,Data-scientist,8,
2155,[어뮤즈] 웹 프론트엔드 개발,Front-end,1,"VUE.JS,웹프론트엔드 개발,DEPLOY,ES6,JAVASCRIPT,WEBPACK,SSR,PROGRESSIVEWEBAPP(PWA),GIT,CI/CD,NUXT.JS,AGILE SCRUM,SEO,RESPONSIVE WEB,CROSS BROWSING"
2156,웹개발 / Java·JSP / 프론트 / 백엔드 정직원 채용(경력),JAVA-dev,21,"PHP,JQUERY,MYSQL,ANGULARJS,NODE.JS,MONGODB,JSP,AMAZON AWS,JAVASCRIPT,JAVA"
2157,아이나비 모바일 iOS 앱 개발자 모집,IOS,4,"IOS,SWIFT,모바일 앱 개발,GIT (GITFLOW),COCOAPODS,IOS 앱개발,아이폰개발자"
2158,아이나비 모바일 Android 앱 개발자 모집,Android,3,"ANDROID,KOTLIN,JAVA,ANDROID NDK,모바일 앱 개발,GIT (GITFLOW),안드로이드 앱개발,안드로이드개발자"
2159,Back-End 개발자 (Django) [산업기능요원 보충역 가능],Back-end,0,"MOBILE SERVICE,MOBILE APPLICATIONS,ECOMMERCE,E-COMMERCE,PYTHON,DJANGO,BACK-END,BACKEND DEVELOPER,REST API,RESTFUL-API,ELASTICSEARCH,ELASTIC SEARCH,MACHINE LEARNING ,AZURE MACHINE LEARNING,COLLABORATIVE-FILTERING,DATA SCIENCE,DATA ENGINEERING,MYSQL,DEEP-LEARNING,MACHINE-LEARNING,TENSORFLOW,머신러닝,ARTIFICIAL-INTELLIGENCE,인공지능,딥러닝,기계학습,DATA MODELING"
2160,백엔드/웹크롤링 개발/데이터 엔지니어 정규직 채용,Data-engineer,7,"LINUX,JAVA,PYTHON,C++,SPRING-BOOT,FRAMEWORK,AWS-EC2,MQ,DOCKER,RDS,SWARM,KUBERNETES"
2161,"iOS 개발자 [전문연, 보충역특례도 가능]",IOS,4,"IOS,SWIFT,SWIFT 개발 경험자,IOS 앱개발,RXSWIFT,NATIVE APP 개발"
2162,"Web 개발자 [전문연, 보충역특례도 가능]",WEB/Full-stack,2,"JAVA,BACK-END,풀스택개발,FRONT-END,AMAZON AWS,JAVASCRIPT,MYSQL"
2163,"DevOps 엔지니어 채용[전문연, 보충역특례도 가능]",DevOps,10,"AMAZON AWS,서버관리"
2164,프론트엔드 개발자,Front-end,1,"VUE,CSS,ES2015"
2165,프론트엔드/AWS 개발자,Front-end,1,"JAVASCRIPT,FRONT-END,AMAZON AWS,VUE.JS,REST API,DOCKER,GIT"
